X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,"Y(1=default, 0=non-default)",Credit_Score,Credit_Rating
0,1,1,1,0,1,0,0,1,3,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,616.8103643325171,3
0,0,1,0,0,1,2,1,2,2,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,344.2076582884968,6
0,1,4,0,0,1,1,3,1,0,2,0,0,0,0,0,0,1,0,1,0,0,0,1,0,628.4570782885139,3
0,3,2,2,0,3,2,3,3,1,1,2,1,1,0,0,1,1,0,0,0,0,0,1,1,329.4176696641933,6
3,1,2,0,4,4,2,3,2,3,2,0,0,1,0,0,0,1,0,0,1,0,0,1,0,781.7071154049878,2
0,0,3,0,0,2,2,1,0,2,2,1,1,0,0,1,0,1,0,0,1,0,1,0,0,664.1010099230889,3
0,1,2,0,0,1,2,0,1,0,2,0,0,0,1,0,0,0,1,0,1,0,1,0,0,693.5682713261834,3
1,0,2,0,0,1,1,1,2,0,2,0,0,1,0,0,0,1,0,0,1,0,0,1,1,371.1973982475311,6
3,0,4,0,0,2,2,0,0,0,2,1,0,0,0,1,0,1,0,0,1,0,0,1,0,746.0615635117265,2
3,0,4,0,2,4,2,3,1,2,2,1,1,1,0,0,0,1,0,0,1,0,0,1,0,770.9102680247757,2
0,0,2,0,0,2,1,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,709.8132337651457,3
1,1,3,0,1,1,2,2,3,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,377.5487588262738,6
2,0,2,0,0,2,1,1,0,0,2,0,0,0,0,0,0,1,0,0,1,0,1,0,1,536.6684055051359,4
1,0,2,0,0,1,3,2,2,0,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,593.5623062515076,4
1,4,2,1,0,2,2,3,3,2,2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,327.65192118915024,6
3,1,4,1,4,2,2,3,1,2,2,1,1,1,0,0,1,1,0,0,1,0,0,0,0,783.6526427561266,2
3,0,2,0,4,1,2,2,1,2,2,0,1,1,0,1,0,1,0,0,1,0,0,0,0,706.5085808841526,3
3,0,2,0,0,2,2,1,0,1,2,0,1,0,1,1,0,1,0,0,1,0,1,0,0,763.7132672140206,2
3,1,2,0,4,3,2,1,2,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,718.6680855935316,2
3,0,4,0,0,3,2,0,0,2,2,2,1,0,0,1,0,1,0,0,1,0,1,0,0,760.1286937655485,2
0,0,2,0,0,1,1,0,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,743.3460017212274,2
1,3,0,2,2,1,1,0,2,0,2,1,0,0,0,1,0,1,0,0,1,0,0,1,0,650.9937343421211,3
0,1,1,0,2,1,2,3,3,0,2,0,1,1,0,0,0,1,0,0,0,0,0,1,1,364.7794931422323,6
3,0,2,0,4,0,2,3,3,1,2,0,0,1,0,1,0,1,0,0,1,0,0,0,0,670.856622998728,3
3,1,2,0,0,1,3,0,1,2,2,0,1,0,0,0,0,0,1,0,1,0,1,0,1,738.2353795720123,2
3,1,2,0,1,4,2,3,2,1,2,1,0,0,0,0,0,1,0,0,1,0,0,1,1,458.3069192244301,5
1,1,4,0,0,0,3,2,2,1,2,2,1,1,0,0,0,1,0,0,1,1,0,0,0,628.258189936196,3
0,2,3,0,0,3,2,0,2,0,2,1,0,1,0,0,0,1,0,0,1,0,0,1,1,341.40601148467783,6
1,1,2,1,2,1,1,3,2,0,2,0,0,0,0,0,1,1,0,1,0,0,0,1,1,404.5656924288308,6
3,2,2,2,0,0,1,1,2,0,2,1,0,1,0,0,0,1,0,0,1,0,0,0,1,315.36611590577303,6
0,0,2,0,0,2,1,3,1,0,2,0,0,1,0,1,0,0,0,0,1,0,0,1,0,578.5491450777116,4
0,1,4,0,3,4,1,3,1,3,2,1,0,1,0,0,0,1,0,1,0,0,0,0,0,739.1115809641556,2
2,1,4,0,4,4,2,3,1,2,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,761.3044203565889,2
1,0,4,0,0,4,2,3,0,1,2,2,0,0,0,0,0,1,0,0,1,0,1,0,0,710.458910850652,3
0,1,2,1,0,2,2,1,2,2,2,0,0,0,0,1,0,1,0,0,1,0,1,0,1,331.3346580286912,6
1,1,2,0,1,4,2,3,3,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,508.8177766074954,4
3,0,4,0,0,4,3,1,0,0,2,1,0,0,0,0,0,1,0,1,0,0,0,1,0,753.77714326739,2
1,1,3,0,0,2,0,3,1,2,2,1,0,0,0,1,0,1,0,0,1,0,0,1,0,636.9619617889075,3
3,0,2,0,4,2,2,1,3,0,2,0,0,0,0,1,0,1,0,0,1,0,0,1,0,649.37545662712,3
3,1,2,0,2,4,2,1,2,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,382.479019411673,6
1,0,2,0,0,1,3,0,1,0,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,653.5018099767824,3
1,1,2,0,4,2,1,0,2,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,731.7584039289198,2
1,1,4,0,2,2,2,1,1,0,2,1,0,0,0,0,0,1,0,0,1,0,1,0,1,399.2882429252519,6
3,0,2,0,0,4,1,1,2,3,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,628.980376568654,3
3,2,2,1,4,3,3,3,1,0,2,0,0,1,0,0,0,1,0,1,0,0,0,1,0,709.1681289730932,3
0,0,4,1,0,2,2,1,0,1,2,1,1,0,0,1,0,1,0,0,1,0,1,0,0,712.8513399837063,3
1,0,2,0,1,2,2,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,726.1476258951747,2
3,1,2,1,0,2,2,3,1,2,2,0,1,0,0,1,0,1,0,0,1,0,1,0,0,661.8306651008863,3
0,1,1,0,0,0,1,3,3,0,2,1,0,0,0,1,0,0,1,1,0,1,0,0,1,341.1732492439337,6
0,4,2,1,0,4,2,3,3,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1,1,322.1245075310382,6
3,1,4,0,0,2,1,1,2,1,2,0,0,1,0,0,0,1,0,0,1,0,0,1,0,750.5818946452152,2
2,1,2,0,2,2,1,2,2,3,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,705.0901496331289,3
1,0,2,0,0,2,1,2,0,4,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,735.8042574795006,2
1,1,3,0,4,4,2,1,1,2,2,1,0,0,0,0,0,1,0,0,1,0,0,1,0,726.6805333531929,2
3,1,3,0,0,4,2,3,2,2,2,1,1,0,0,1,0,1,0,0,1,0,1,0,1,655.0971661800946,3
1,0,1,0,1,2,3,1,1,0,2,0,0,0,0,1,0,1,0,1,0,0,0,1,1,324.27333423506064,6
1,1,4,2,0,3,2,1,1,2,2,0,0,0,0,0,0,1,0,0,1,0,0,1,1,362.8468445611058,6
3,3,2,1,0,0,2,1,2,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,349.37682915506457,6
2,1,2,0,1,2,1,0,2,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,712.3286113355825,3
0,2,2,2,0,2,2,1,1,0,2,0,1,0,0,0,1,1,0,0,1,0,0,1,1,373.30918652076576,6
3,1,4,0,0,3,2,1,1,0,2,1,0,0,0,0,0,1,0,0,1,0,1,0,0,706.526170131752,3
0,0,4,0,0,2,1,2,1,0,2,1,0,0,0,0,0,1,0,1,0,0,0,1,0,651.692192375454,3
2,2,0,1,0,1,0,0,1,1,2,1,0,0,0,0,0,1,0,0,1,0,0,1,0,467.0085254810672,5
3,0,2,0,1,0,1,3,0,4,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,687.8254641446032,3
0,1,2,1,0,0,2,1,3,0,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,722.2465068419554,2
1,1,4,0,0,4,2,1,1,2,2,1,0,0,0,0,0,1,0,0,1,0,1,0,0,487.6077564884413,5
3,0,4,0,4,1,2,0,1,1,2,1,1,0,0,0,0,1,0,0,1,0,1,0,0,726.2156283296752,2
3,0,1,0,1,4,2,3,2,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,600.4107148049538,4
0,1,2,0,4,3,3,3,2,0,2,1,0,0,0,0,0,1,0,1,0,0,1,0,0,635.8704054695831,3
0,2,2,1,0,0,2,2,1,0,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,617.2351990451307,3
3,0,2,0,4,4,2,2,2,2,2,0,0,1,0,1,0,1,0,0,1,0,0,1,0,785.1515099432897,2
3,0,2,0,0,3,1,3,0,1,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,679.9866118672269,3
0,1,2,1,0,2,0,3,1,1,2,0,0,1,0,0,1,1,0,0,1,0,0,0,0,627.5394113120773,3
3,0,2,0,0,4,2,3,2,1,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,701.458541124244,3
0,3,2,0,0,2,2,3,3,0,2,0,0,1,0,0,0,1,0,0,0,0,0,1,1,314.36908292500425,6
1,3,4,1,1,0,2,3,2,0,2,0,0,0,0,0,1,1,0,0,1,0,0,1,0,686.035538344479,3
